"country","year","Y","SE_var","Region","source_cov","source_cov2","cov1","cov2","P_Region"
"Country 172",2005,NA,NA,"Region 7",0,0,0.0342849098934698,0.00117545504640334,"Region 7"
"Country 172",2006,NA,NA,"Region 7",0,0,0.0397647209361117,0.00158123303112684,"Region 7"
"Country 172",2007,0.0384157621409313,0.00293747996914146,"Region 7",0,0,0.0456744631456427,0.00208615658364268,"Region 7"
"Country 172",2008,NA,NA,"Region 7",0,0,0.0518536909910398,0.00268880526939424,"Region 7"
"Country 172",2009,0.0197076154238992,0.00173064718889222,"Region 7",0,0,0.0586244382204647,0.00343682475666508,"Region 7"
"Country 172",2010,NA,NA,"Region 7",0,0,0.0661370366077737,0.004374107611258,"Region 7"
"Country 172",2011,NA,NA,"Region 7",0,0,0.0741877417901117,0.00550382103191628,"Region 7"
"Country 172",2012,0.0146042751222869,0.000925807515159249,"Region 7",0,0,0.0823160056148077,0.00677592478037705,"Region 7"
"Country 172",2013,NA,NA,"Region 7",0,0,0.0897989674911697,0.00806385456248015,"Region 7"
"Country 172",2014,NA,NA,"Region 7",0,0,0.0970604892190617,0.0094207385674436,"Region 7"
"Country 172",2015,NA,NA,"Region 7",0,0,0.103513745149367,0.010715095434848,"Region 7"
"Country 172",2016,0.0512657799496957,0.00173406023532152,"Region 7",0,0,0.10986257700127,0.0120697858253599,"Region 7"
"Country 172",2017,NA,NA,"Region 7",0,0,0.115875490277665,0.0134271292470892,"Region 7"
"Country 172",2018,NA,NA,"Region 7",0,0,0.121494763198957,0.0147609774847706,"Region 7"
"Country 172",2019,NA,NA,"Region 7",0,0,0.126730003224134,0.0160604937171889,"Region 7"
"Country 172",2020,NA,NA,"Region 7",0,0,0.131122259962435,0.0171930470576563,"Region 7"
"Country 172",2021,NA,NA,"Region 7",0,0,0.13532811165047,0.018313697802882,"Region 7"
"Country 172",2022,NA,NA,"Region 7",0,0,0.138991850209136,0.0193187344245588,"Region 7"
"Country 173",1990,NA,NA,"Region 1",0,0,-0.339495854535787,0.115257435246984,"Region 1"
"Country 173",1991,NA,NA,"Region 1",0,0,-0.333009171425061,0.110895108253206,"Region 1"
"Country 173",1992,NA,NA,"Region 1",0,0,-0.32630559807289,0.106475343333707,"Region 1"
"Country 173",1993,NA,NA,"Region 1",0,0,-0.319430046980821,0.10203555491417,"Region 1"
"Country 173",1994,NA,NA,"Region 1",0,0,-0.31238621177901,0.0975851453096407,"Region 1"
"Country 173",1995,NA,NA,"Region 1",0,0,-0.304907451249463,0.0929685538274438,"Region 1"
"Country 173",1996,NA,NA,"Region 1",0,0,-0.297090372429696,0.0882626893904156,"Region 1"
"Country 173",1997,NA,NA,"Region 1",0,0,-0.288708392667666,0.0833525359967474,"Region 1"
"Country 173",1998,NA,NA,"Region 1",0,0,-0.280175156048017,0.0784981180665308,"Region 1"
"Country 173",1999,NA,NA,"Region 1",0,0,-0.271173371121892,0.0735349972056115,"Region 1"
"Country 173",2000,NA,NA,"Region 1",0,0,-0.261809187724953,0.0685440507771998,"Region 1"
"Country 173",2001,NA,NA,"Region 1",0,0,-0.252511516641541,0.0637620660366114,"Region 1"
"Country 173",2002,NA,NA,"Region 1",0,0,-0.24317505524831,0.0591341074950188,"Region 1"
"Country 173",2003,NA,NA,"Region 1",0,0,-0.233464265711693,0.0545055633643001,"Region 1"
"Country 173",2004,NA,NA,"Region 1",0,0,-0.223530290433718,0.0499657907413825,"Region 1"
"Country 173",2005,NA,NA,"Region 1",0,0,-0.213035457553096,0.0453841061748571,"Region 1"
"Country 173",2006,0.141379166910764,0.00604993016989095,"Region 1",0,0,-0.201677025703654,0.0406736226966724,"Region 1"
"Country 173",2007,NA,NA,"Region 1",0,0,-0.190073853944116,0.0361280699531693,"Region 1"
"Country 173",2008,NA,NA,"Region 1",0,0,-0.178498491277514,0.0318617113883488,"Region 1"
"Country 173",2009,NA,NA,"Region 1",0,0,-0.167046997597201,0.0279046994062394,"Region 1"
"Country 173",2010,0.0571133821054867,0.00148926663678139,"Region 1",0,0,-0.155229062624758,0.0240960618833611,"Region 1"
"Country 173",2011,NA,NA,"Region 1",0,0,-0.142114335093532,0.0201964842390768,"Region 1"
"Country 173",2012,NA,NA,"Region 1",0,0,-0.130864047955967,0.0171253990474217,"Region 1"
"Country 173",2013,NA,NA,"Region 1",0,0,-0.120659562478287,0.0145587300174517,"Region 1"
"Country 173",2014,0.109556386305955,0.00369184766896069,"Region 1",0,0,-0.108830571998305,0.0118440934014783,"Region 1"
"Country 173",2015,NA,NA,"Region 1",0,0,-0.0969108749123153,0.00939171767627042,"Region 1"
"Country 173",2016,NA,NA,"Region 1",0,0,-0.0850358559119123,0.0072310967906715,"Region 1"
"Country 173",2017,NA,NA,"Region 1",0,0,-0.0734868692467763,0.00540031995169279,"Region 1"
"Country 173",2018,NA,NA,"Region 1",0,0,-0.0628760688335362,0.00395340003195959,"Region 1"
"Country 173",2019,NA,NA,"Region 1",0,0,-0.0532110241266612,0.00283141308860812,"Region 1"
"Country 173",2020,NA,NA,"Region 1",0,0,-0.0451698963018833,0.00204031953192289,"Region 1"
"Country 173",2021,NA,NA,"Region 1",0,0,-0.0376069430370423,0.00141428216459134,"Region 1"
"Country 173",2022,NA,NA,"Region 1",0,0,-0.0321502601910163,0.00103363923035005,"Region 1"
"Country 174",1990,NA,NA,"Region 5",0,0,-0.0647184702064733,0.00418848038586617,"Region 5"
"Country 174",1991,NA,NA,"Region 5",0,0,-0.0600431188731823,0.0036051761240191,"Region 5"
"Country 174",1992,NA,NA,"Region 5",0,0,-0.0560542960853483,0.00314208410962389,"Region 5"
"Country 174",1993,NA,NA,"Region 5",0,0,-0.0530891723623823,0.00281846022212274,"Region 5"
"Country 174",1994,NA,NA,"Region 5",0,0,-0.0510124212044163,0.00260226711713678,"Region 5"
"Country 174",1995,NA,NA,"Region 5",0,0,-0.0496259779688113,0.00246273768936094,"Region 5"
"Country 174",1996,NA,NA,"Region 5",0,0,-0.0472308175119113,0.00223075012284346,"Region 5"
"Country 174",1997,NA,NA,"Region 5",0,0,-0.0431903528864273,0.00186540658245411,"Region 5"
"Country 174",1998,NA,NA,"Region 5",0,0,-0.0382132812098663,0.00146025486082432,"Region 5"
"Country 174",1999,NA,NA,"Region 5",0,0,-0.0335260255623983,0.00112399439001058,"Region 5"
"Country 174",2000,0.0890585013403963,0.00376531225629151,"Region 5",0,0,-0.0281566385067683,0.000792796292000828,"Region 5"
"Country 174",2001,NA,NA,"Region 5",0,0,-0.0216433886511133,0.000468436272303138,"Region 5"
"Country 174",2002,NA,NA,"Region 5",0,0,-0.0140765147341453,0.000198148267060609,"Region 5"
"Country 174",2003,NA,NA,"Region 5",0,0,-0.00597458565146824,3.56956737067302e-05,"Region 5"
"Country 174",2004,NA,NA,"Region 5",0,0,0.00163609041527368,2.67679184695041e-06,"Region 5"
"Country 174",2005,NA,NA,"Region 5",0,0,0.00782033732444876,6.11576758681663e-05,"Region 5"
"Country 174",2006,0.126292250768549,0.00494063226506114,"Region 5",0,0,0.0124137066973097,0.000154100113966831,"Region 5"
"Country 174",2007,NA,NA,"Region 5",0,0,0.0161776722339058,0.000261717078907685,"Region 5"
"Country 174",2008,NA,NA,"Region 5",0,0,0.0200980724188518,0.00040393251495341,"Region 5"
"Country 174",2009,NA,NA,"Region 5",0,0,0.0240582438129517,0.000578799095363431,"Region 5"
"Country 174",2010,0.128431505771577,0.00490587204694748,"Region 5",0,0,0.0285330638794987,0.000814135734351555,"Region 5"
"Country 174",2011,NA,NA,"Region 5",0,0,0.0332646325662678,0.0011065357797688,"Region 5"
"Country 174",2012,NA,NA,"Region 5",0,0,0.0377388140417078,0.0014242180852746,"Region 5"
"Country 174",2013,NA,NA,"Region 5",0,0,0.0420174499203607,0.00176546609781002,"Region 5"
"Country 174",2014,NA,NA,"Region 5",0,0,0.0463002240978547,0.00214371075151157,"Region 5"
"Country 174",2015,NA,NA,"Region 5",0,0,0.0517719497626657,0.00268033478222799,"Region 5"
"Country 174",2016,NA,NA,"Region 5",0,0,0.0547364993820157,0.00299608436459741,"Region 5"
"Country 174",2017,NA,NA,"Region 5",0,0,0.0576473809983227,0.00332322053596577,"Region 5"
"Country 174",2018,NA,NA,"Region 5",0,0,0.0606667184055008,0.00368045072209232,"Region 5"
"Country 174",2019,NA,NA,"Region 5",0,0,0.0638203122617497,0.00407303225718723,"Region 5"
"Country 174",2020,NA,NA,"Region 5",0,0,0.0661916771368457,0.00438133812218842,"Region 5"
"Country 174",2021,NA,NA,"Region 5",0,0,0.0685887778323887,0.00470442044454078,"Region 5"
"Country 174",2022,NA,NA,"Region 5",0,0,0.0704365156971367,0.00496130274355299,"Region 5"
"Country 175",1990,NA,NA,"Region 4",0,0,0.203655319843281,0.0414754893004689,"Region 4"
"Country 175",1991,NA,NA,"Region 4",0,0,0.209750973786294,0.0439954710042985,"Region 4"
"Country 175",1992,NA,NA,"Region 4",0,0,0.215759018532847,0.0465519540782573,"Region 4"
"Country 175",1993,NA,NA,"Region 4",0,0,0.222164180651176,0.0493569231644082,"Region 4"
"Country 175",1994,NA,NA,"Region 4",0,0,0.228340744221598,0.0521394954716731,"Region 4"
"Country 175",1995,NA,NA,"Region 4",0,0,0.23477096022133,0.0551174037632452,"Region 4"
"Country 175",1996,NA,NA,"Region 4",0,0,0.240137611602217,0.0576660725060171,"Region 4"
"Country 175",1997,NA,NA,"Region 4",0,0,0.24488999772454,0.059971110985525,"Region 4"
"Country 175",1998,NA,NA,"Region 4",0,0,0.2493425071016,0.0621716858477113,"Region 4"
"Country 175",1999,NA,NA,"Region 4",0,0,0.253090894465805,0.0640550008615011,"Region 4"
"Country 175",2000,NA,NA,"Region 4",0,0,0.257132449095942,0.066117096378077,"Region 4"
"Country 175",2001,NA,NA,"Region 4",0,0,0.260138852335181,0.067672222494265,"Region 4"
"Country 175",2002,NA,NA,"Region 4",0,0,0.262957351745825,0.0691465688371774,"Region 4"
"Country 175",2003,NA,NA,"Region 4",0,0,0.265990792707809,0.0707511018053284,"Region 4"
"Country 175",2004,NA,NA,"Region 4",0,0,0.268962471921566,0.072340811302159,"Region 4"
"Country 175",2005,NA,NA,"Region 4",0,0,0.271446671735096,0.0736832955960608,"Region 4"
"Country 175",2006,NA,NA,"Region 4",0,0,0.273546717363643,0.0748278065804246,"Region 4"
"Country 175",2007,NA,NA,"Region 4",0,0,0.275647401603377,0.0759814900106933,"Region 4"
"Country 175",2008,NA,NA,"Region 4",0,0,0.278203161742283,0.0773969992034027,"Region 4"
"Country 175",2009,NA,NA,"Region 4",0,0,0.280070278005489,0.0784393606220717,"Region 4"
"Country 175",2010,NA,NA,"Region 4",0,0,0.283042413050682,0.0801130075855527,"Region 4"
"Country 175",2011,NA,NA,"Region 4",0,0,0.286522038126561,0.0820948783321983,"Region 4"
"Country 175",2012,NA,NA,"Region 4",0,0,0.289176557835046,0.0836230816013255,"Region 4"
"Country 175",2013,NA,NA,"Region 4",0,0,0.291839643456292,0.0851703774926955,"Region 4"
"Country 175",2014,NA,NA,"Region 4",0,0,0.29427010109943,0.0865948924010686,"Region 4"
"Country 175",2015,NA,NA,"Region 4",0,0,0.296493141136435,0.0879081827409498,"Region 4"
"Country 175",2016,NA,NA,"Region 4",0,0,0.298945546470333,0.0893684397544458,"Region 4"
"Country 175",2017,NA,NA,"Region 4",0,0,0.301581244746193,0.090951247182663,"Region 4"
"Country 175",2018,NA,NA,"Region 4",0,0,0.303910731424043,0.0923617326746966,"Region 4"
"Country 175",2019,NA,NA,"Region 4",0,0,0.30618518390099,0.0937493668404829,"Region 4"
"Country 175",2020,NA,NA,"Region 4",0,0,0.307188662982335,0.0943648746648744,"Region 4"
"Country 175",2021,NA,NA,"Region 4",0,0,0.308168462347296,0.0949678011854966,"Region 4"
"Country 175",2022,NA,NA,"Region 4",0,0,0.308963973006909,0.0954587366162138,"Region 4"
"Country 176",1990,NA,NA,"Region 4",0,0,0.29063586470644,0.08446920585366,"Region 4"
"Country 176",1991,NA,NA,"Region 4",0,0,0.292437695550512,0.0855198057788938,"Region 4"
"Country 176",1992,NA,NA,"Region 4",0,0,0.295729576421598,0.0874559823704976,"Region 4"
"Country 176",1993,NA,NA,"Region 4",0,0,0.299460884147317,0.0896768211342927,"Region 4"
"Country 176",1994,NA,NA,"Region 4",0,0,0.301703248109325,0.0910248499197167,"Region 4"
"Country 176",1995,NA,NA,"Region 4",0,0,0.303074448963565,0.0918541216145684,"Region 4"
"Country 176",1996,NA,NA,"Region 4",0,0,0.305043235723472,0.0930513756606455,"Region 4"
"Country 176",1997,NA,NA,"Region 4",0,0,0.307195898185683,0.0943693198621083,"Region 4"
"Country 176",1998,NA,NA,"Region 4",0,0,0.30844400159246,0.0951377021183693,"Region 4"
"Country 176",1999,NA,NA,"Region 4",0,0,0.309917785025867,0.0960490334753394,"Region 4"
"Country 176",2000,NA,NA,"Region 4",0,0,0.313853873440489,0.0985042538735983,"Region 4"
"Country 176",2001,NA,NA,"Region 4",0,0,0.317107747125168,0.100557323286799,"Region 4"
"Country 176",2002,NA,NA,"Region 4",0,0,0.318853109467041,0.101667305416801,"Region 4"
"Country 176",2003,NA,NA,"Region 4",0,0,0.320418546862879,0.102668045173719,"Region 4"
"Country 176",2004,NA,NA,"Region 4",0,0,0.32237678511205,0.103926791579181,"Region 4"
"Country 176",2005,NA,NA,"Region 4",0,0,0.324613243391515,0.105373757785159,"Region 4"
"Country 176",2006,NA,NA,"Region 4",0,0,0.32717842615624,0.107045722542074,"Region 4"
"Country 176",2007,NA,NA,"Region 4",0,0,0.330136388745698,0.10899003517405,"Region 4"
"Country 176",2008,NA,NA,"Region 4",0,0,0.333044680013471,0.110918758885275,"Region 4"
"Country 176",2009,NA,NA,"Region 4",0,0,0.335279341174464,0.112412236618382,"Region 4"
"Country 176",2010,NA,NA,"Region 4",0,0,0.337740977831396,0.114068968106507,"Region 4"
"Country 176",2011,NA,NA,"Region 4",0,0,0.340796808983125,0.11614246501308,"Region 4"
"Country 176",2012,NA,NA,"Region 4",0,0,0.343335810729615,0.117879478929362,"Region 4"
"Country 176",2013,NA,NA,"Region 4",0,0,0.345819414066721,0.11959106714545,"Region 4"
"Country 176",2014,NA,NA,"Region 4",0,0,0.348077841973822,0.121158184073153,"Region 4"
"Country 176",2015,NA,NA,"Region 4",0,0,0.349884202520208,0.122418955173202,"Region 4"
"Country 176",2016,NA,NA,"Region 4",0,0,0.35211512738813,0.123985062935559,"Region 4"
"Country 176",2017,NA,NA,"Region 4",0,0,0.354121434323129,0.12540199024707,"Region 4"
"Country 176",2018,NA,NA,"Region 4",0,0,0.35614958871707,0.126842529543338,"Region 4"
"Country 176",2019,NA,NA,"Region 4",0,0,0.358055434212117,0.128203693968827,"Region 4"
"Country 176",2020,NA,NA,"Region 4",0,0,0.358829019040375,0.128758264905478,"Region 4"
"Country 176",2021,NA,NA,"Region 4",0,0,0.359500421999037,0.129240553417485,"Region 4"
"Country 176",2022,NA,NA,"Region 4",0,0,0.359996568909044,0.129597529626284,"Region 4"
"Country 177",1990,NA,NA,"Region 6",0,0,-0.194411790803995,0.0377959444036164,"Region 6"
"Country 177",1991,NA,NA,"Region 6",0,0,-0.186355848148596,0.0347285021391827,"Region 6"
"Country 177",1992,NA,NA,"Region 6",0,0,-0.177213173765963,0.0314045089562055,"Region 6"
"Country 177",1993,0.25773441398245,0.00833302270621061,"Region 6",0,0,-0.167540329688976,0.0280697620722909,"Region 6"
"Country 177",1994,NA,NA,"Region 6",0,0,-0.157474536242143,0.0247982295646781,"Region 6"
"Country 177",1995,NA,NA,"Region 6",0,0,-0.147040722346448,0.0216209740281653,"Region 6"
"Country 177",1996,NA,NA,"Region 6",0,0,-0.136586414121569,0.0186558485225888,"Region 6"
"Country 177",1997,NA,NA,"Region 6",0,0,-0.126574285648757,0.0160210497874932,"Region 6"
"Country 177",1998,NA,NA,"Region 6",0,0,-0.116389392263757,0.0135464906315268,"Region 6"
"Country 177",1999,NA,NA,"Region 6",0,0,-0.106836975811708,0.0114141394005915,"Region 6"
"Country 177",2000,NA,NA,"Region 6",0,0,-0.0972843464490713,0.00946424406402293,"Region 6"
"Country 177",2001,0.338496802016601,0.00845408719033003,"Region 6",0,0,-0.0875301060270593,0.00766151946110824,"Region 6"
"Country 177",2002,NA,NA,"Region 6",0,0,-0.0770531342376023,0.00593718549583796,"Region 6"
"Country 177",2003,NA,NA,"Region 6",0,0,-0.0666192106521822,0.00443811922791983,"Region 6"
"Country 177",2004,NA,NA,"Region 6",0,0,-0.0549466948335313,0.00301913927312922,"Region 6"
"Country 177",2005,NA,NA,"Region 6",0,0,-0.0413711013004263,0.00171156802281014,"Region 6"
"Country 177",2006,0.336582312153754,0.00579808605834842,"Region 6",0,0,-0.0289416357652493,0.000837618280768359,"Region 6"
"Country 177",2007,NA,NA,"Region 6",0,0,-0.0174454492177952,0.000304343698410672,"Region 6"
"Country 177",2008,NA,NA,"Region 6",0,0,-0.00650347844145527,4.22952318384734e-05,"Region 6"
"Country 177",2009,NA,NA,"Region 6",0,0,0.00311781038066972,9.72074156981184e-06,"Region 6"
"Country 177",2010,0.333141362752655,0.00629986869171262,"Region 6",0,0,0.0131501837548698,0.000172927332786841,"Region 6"
"Country 177",2011,NA,NA,"Region 6",0,0,0.0212364656465818,0.000450987473158448,"Region 6"
"Country 177",2012,NA,NA,"Region 6",0,0,0.0252752582168597,0.000638838677928935,"Region 6"
"Country 177",2013,NA,NA,"Region 6",0,0,0.0277716107525777,0.000771262363792691,"Region 6"
"Country 177",2014,NA,NA,"Region 6",0,0,0.0304456715172318,0.000926938914135178,"Region 6"
"Country 177",2015,NA,NA,"Region 6",0,0,0.0333515038396287,0.00111232280836477,"Region 6"
"Country 177",2016,NA,NA,"Region 6",0,0,0.0367131285963337,0.00134785381133093,"Region 6"
"Country 177",2017,NA,NA,"Region 6",0,0,0.0411357254428617,0.0016921479077105,"Region 6"
"Country 177",2018,NA,NA,"Region 6",0,0,0.0468669160940587,0.00219650782416754,"Region 6"
"Country 177",2019,NA,NA,"Region 6",0,0,0.0529972724398217,0.00280871088606068,"Region 6"
"Country 177",2020,NA,NA,"Region 6",0,0,0.0579843461205107,0.00336218439502319,"Region 6"
"Country 177",2021,NA,NA,"Region 6",0,0,0.0633618466671857,0.00401472361307595,"Region 6"
"Country 177",2022,NA,NA,"Region 6",0,0,0.0684823410624488,0.00468983103739356,"Region 6"
"Country 178",1990,NA,NA,"Region 4",0,0,0.0980447882630767,0.00961278050555155,"Region 4"
"Country 178",1991,NA,NA,"Region 4",0,0,0.108720731475351,0.0118201974525353,"Region 4"
"Country 178",1992,NA,NA,"Region 4",0,0,0.11573170615541,0.0133938278096421,"Region 4"
"Country 178",1993,NA,NA,"Region 4",0,0,0.124087294392487,0.0153976566296477,"Region 4"
"Country 178",1994,NA,NA,"Region 4",0,0,0.132115972506575,0.017454630191358,"Region 4"
"Country 178",1995,NA,NA,"Region 4",0,0,0.140481157193843,0.0197349555265211,"Region 4"
"Country 178",1996,NA,NA,"Region 4",0,0,0.148705743742495,0.0221133982220085,"Region 4"
"Country 178",1997,NA,NA,"Region 4",0,0,0.160606153539071,0.0257943365546156,"Region 4"
"Country 178",1998,NA,NA,"Region 4",0,0,0.172180550439759,0.0296461419497383,"Region 4"
"Country 178",1999,NA,NA,"Region 4",0,0,0.175571676717245,0.0308254136653047,"Region 4"
"Country 178",2000,NA,NA,"Region 4",0,0,0.182707343292194,0.0333819732928915,"Region 4"
"Country 178",2001,NA,NA,"Region 4",0,0,0.192405080403632,0.037019714965128,"Region 4"
"Country 178",2002,NA,NA,"Region 4",0,0,0.200534934748203,0.0402142600544659,"Region 4"
"Country 178",2003,NA,NA,"Region 4",0,0,0.208396762064413,0.0434292104389314,"Region 4"
"Country 178",2004,NA,NA,"Region 4",0,0,0.21609048636124,0.0466950982958371,"Region 4"
"Country 178",2005,NA,NA,"Region 4",0,0,0.223596600626807,0.0499954398118637,"Region 4"
"Country 178",2006,NA,NA,"Region 4",0,0,0.23067445768864,0.053210705429948,"Region 4"
"Country 178",2007,NA,NA,"Region 4",0,0,0.238662280554957,0.0569596841596929,"Region 4"
"Country 178",2008,NA,NA,"Region 4",0,0,0.245634060847121,0.060336091848247,"Region 4"
"Country 178",2009,NA,NA,"Region 4",0,0,0.252212183666912,0.063610985590032,"Region 4"
"Country 178",2010,NA,NA,"Region 4",0,0,0.257881520951502,0.0665028788482598,"Region 4"
"Country 178",2011,NA,NA,"Region 4",0,0,0.260876948119661,0.0680567820602281,"Region 4"
"Country 178",2012,NA,NA,"Region 4",0,0,0.265332736250875,0.0704014609263763,"Region 4"
"Country 178",2013,NA,NA,"Region 4",0,0,0.270600588490723,0.0732246784915255,"Region 4"
"Country 178",2014,NA,NA,"Region 4",0,0,0.274502369043372,0.0753515506104234,"Region 4"
"Country 178",2015,NA,NA,"Region 4",0,0,0.278536819131379,0.0775827596118264,"Region 4"
"Country 178",2016,NA,NA,"Region 4",0,0,0.282822540242026,0.0799885892689522,"Region 4"
"Country 178",2017,NA,NA,"Region 4",0,0,0.286976291529415,0.0823553918999756,"Region 4"
"Country 178",2018,NA,NA,"Region 4",0,0,0.290983536555961,0.0846714185466142,"Region 4"
"Country 178",2019,NA,NA,"Region 4",0,0,0.294880078798949,0.0869542608724742,"Region 4"
"Country 178",2020,NA,NA,"Region 4",0,0,0.29794217645209,0.0887695405090082,"Region 4"
"Country 178",2021,NA,NA,"Region 4",0,0,0.300839053378213,0.0905041360374991,"Region 4"
"Country 178",2022,NA,NA,"Region 4",0,0,0.303502046220629,0.0921134920601086,"Region 4"
"Country 179",1990,NA,NA,"Region 3",0,0,-0.0943881549554783,0.00890912379589938,"Region 3"
"Country 179",1991,NA,NA,"Region 3",0,0,-0.0893612368918103,0.00798543065883424,"Region 3"
"Country 179",1992,NA,NA,"Region 3",0,0,-0.0886937812208343,0.00786658682724921,"Region 3"
"Country 179",1993,NA,NA,"Region 3",0,0,-0.0890846464890353,0.00793607424007639,"Region 3"
"Country 179",1994,NA,NA,"Region 3",0,0,-0.0916957576848243,0.00840811197739401,"Region 3"
"Country 179",1995,NA,NA,"Region 3",0,0,-0.0956230361373123,0.00914376504011773,"Region 3"
"Country 179",1996,NA,NA,"Region 3",0,0,-0.101369730120668,0.0102758221847371,"Region 3"
"Country 179",1997,NA,NA,"Region 3",0,0,-0.107174592319393,0.0114863932388282,"Region 3"
"Country 179",1998,NA,NA,"Region 3",0,0,-0.11399044849,0.0129938223469514,"Region 3"
"Country 179",1999,NA,NA,"Region 3",0,0,-0.121146215259533,0.0146764054717092,"Region 3"
"Country 179",2000,NA,NA,"Region 3",0,0,-0.126850748382842,0.0160911123652872,"Region 3"
"Country 179",2001,NA,NA,"Region 3",0,0,-0.129426221670528,0.0167511468559087,"Region 3"
"Country 179",2002,NA,NA,"Region 3",0,0,-0.127780649954063,0.0163278945026829,"Region 3"
"Country 179",2003,NA,NA,"Region 3",0,0,-0.123079863586466,0.0151486528204631,"Region 3"
"Country 179",2004,NA,NA,"Region 3",0,0,-0.116127880764901,0.0134856846909471,"Region 3"
"Country 179",2005,0.203818867402437,0.0068659195676446,"Region 3",0,0,-0.108976233526665,0.0118758194736583,"Region 3"
"Country 179",2006,NA,NA,"Region 3",0,0,-0.101504982440018,0.0103032614601484,"Region 3"
"Country 179",2007,0.326423204663335,0.0101091200485826,"Region 3",0,0,-0.0944127284574743,0.00891376329478477,"Region 3"
"Country 179",2008,NA,NA,"Region 3",0,0,-0.0870679874692003,0.00758083444193682,"Region 3"
"Country 179",2009,0.137831331424008,0.00514970906078815,"Region 3",0,0,-0.0810265853753513,0.00656530753758909,"Region 3"
"Country 179",2010,NA,NA,"Region 3",0,0,-0.0747628363924623,0.00558948170544608,"Region 3"
"Country 179",2011,NA,NA,"Region 3",0,0,-0.0686475230770642,0.00471248242461607,"Region 3"
"Country 179",2012,0.207705245122302,0.00644038943573833,"Region 3",0,0,-0.0627529421114763,0.0039379317436463,"Region 3"
"Country 179",2013,NA,NA,"Region 3",0,0,-0.0571794254767712,0.00326948669785364,"Region 3"
"Country 179",2014,NA,NA,"Region 3",0,0,-0.0515795653309373,0.00266045155972843,"Region 3"
"Country 179",2015,NA,NA,"Region 3",0,0,-0.0465468040670423,0.00216660496885562,"Region 3"
"Country 179",2016,0.126026731677629,0.0058410014025867,"Region 3",0,0,-0.0414420190465253,0.00171744094265257,"Region 3"
"Country 179",2017,0.114372773286179,0.00286719249561429,"Region 3",0,0,-0.0363094436789743,0.0013183757002766,"Region 3"
"Country 179",2018,NA,NA,"Region 3",0,0,-0.0314460065175213,0.00098885132589999,"Region 3"
"Country 179",2019,NA,NA,"Region 3",0,0,-0.0270137885034063,0.000729744769306766,"Region 3"
"Country 179",2020,NA,NA,"Region 3",0,0,-0.0241864449124702,0.000584984117503958,"Region 3"
"Country 179",2021,NA,NA,"Region 3",0,0,-0.0217420010102463,0.000472714607929549,"Region 3"
"Country 179",2022,NA,NA,"Region 3",0,0,-0.0199852308713933,0.00039940945298289,"Region 3"
"Country 18",1990,NA,NA,"Region 4",0,0,0.163574718545826,0.0267566885473461,"Region 4"
"Country 18",1991,NA,NA,"Region 4",0,0,0.168307696640363,0.0283274807483844,"Region 4"
"Country 18",1992,NA,NA,"Region 4",0,0,0.174570724677355,0.0304749379143768,"Region 4"
"Country 18",1993,NA,NA,"Region 4",0,0,0.180490462586866,0.0325768070848208,"Region 4"
"Country 18",1994,NA,NA,"Region 4",0,0,0.186042950543621,0.0346119794469761,"Region 4"
"Country 18",1995,NA,NA,"Region 4",0,0,0.190283424946737,0.0362077818094604,"Region 4"
"Country 18",1996,NA,NA,"Region 4",0,0,0.193800619469379,0.037558680106715,"Region 4"
"Country 18",1997,NA,NA,"Region 4",0,0,0.19812575828088,0.0392538160943736,"Region 4"
"Country 18",1998,NA,NA,"Region 4",0,0,0.201809044497742,0.0407268904410915,"Region 4"
"Country 18",1999,NA,NA,"Region 4",0,0,0.204516365584836,0.0418269437920302,"Region 4"
"Country 18",2000,NA,NA,"Region 4",0,0,0.207787166300103,0.0431755064790265,"Region 4"
"Country 18",2001,NA,NA,"Region 4",0,0,0.212504560016985,0.0451581880280123,"Region 4"
"Country 18",2002,NA,NA,"Region 4",0,0,0.217083929855035,0.0471254326013056,"Region 4"
"Country 18",2003,NA,NA,"Region 4",0,0,0.220056591524582,0.0484249034734166,"Region 4"
"Country 18",2004,NA,NA,"Region 4",0,0,0.223255859784427,0.0498431789280836,"Region 4"
"Country 18",2005,NA,NA,"Region 4",0,0,0.226660942876743,0.051375183025774,"Region 4"
"Country 18",2006,NA,NA,"Region 4",0,0,0.229705244616887,0.0527644994045037,"Region 4"
"Country 18",2007,NA,NA,"Region 4",0,0,0.232561609045499,0.0540849020018314,"Region 4"
"Country 18",2008,NA,NA,"Region 4",0,0,0.235619309123196,0.0555164588316921,"Region 4"
"Country 18",2009,NA,NA,"Region 4",0,0,0.239015260747465,0.0571282948701785,"Region 4"
"Country 18",2010,NA,NA,"Region 4",0,0,0.243121696082416,0.0591081591059905,"Region 4"
"Country 18",2011,NA,NA,"Region 4",0,0,0.247528804176928,0.0612705088972598,"Region 4"
"Country 18",2012,NA,NA,"Region 4",0,0,0.252547978733123,0.0637804815621858,"Region 4"
"Country 18",2013,NA,NA,"Region 4",0,0,0.257251414031443,0.0661782900211768,"Region 4"
"Country 18",2014,0.156576005161982,0.00902167893946171,"Region 4",0,0,0.26094991733906,0.0680948593592621,"Region 4"
"Country 18",2015,NA,NA,"Region 4",0,0,0.264556633681829,0.0699902124250613,"Region 4"
"Country 18",2016,NA,NA,"Region 4",0,0,0.2685479615457,0.0721180076503506,"Region 4"
